"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-03","4.0","0.0","0.0","7","4",,,"0","22","1","2","0","-8.3",,,"8.6","26.1","3151.6","406.8","25.0",,"5.2","11.9","-1.5",,"270","260","13.9","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-04","3.7","0.0","0.0","8","4",,,"0","15","0","3","0","-6.7",,,"45.2","25.0","3472.4","320.8","63.3",,"7.6","14.4","0.9",,"270","270","14.3","17.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-05","3.6","22.2","22.2","14","9",,,"0","1","0","16","0","0.0",,,"41.4","30.0","3589.4","117.0","105.5",,"15.1","21.6","8.5",,"260","240","13.9","18.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-06","3.5","84.1","61.9","14","8",,,"0","0","0","27","0","5.0",,,"20.3","31.7","3618.6","29.2","92.2",,"19.4","25.4","13.5",,"200","190","11.6","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-07","2.5","145.4","61.3","10","7",,,"0","0","0","31","0","8.9",,,"27.2","30.0","11.2","11.2","101.4",,"19.9","25.9","14.0",,"320","320","13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-08","2.7","221.7","76.3","14","8",,,"0","0","0","29","0","6.1",,,"25.9","31.7","27.1","15.9","119.3",,"20.4","26.3","14.4",,"250","240","10.7","13.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-09","3.2","256.6","34.9","12","5",,,"0","0","0","19","0","1.1",,,"33.3","31.1","137.4","110.3","84.7",,"15.8","22.3","9.3",,"270","320","10.7","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-10","2.7","258.3","1.7","12","5",,,"0","5","0","9","0","-3.9",,,"32.0","25.6","341.2","203.8","70.8",,"11.8","18.1","5.5",,"280","300","11.2","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-11","3.9","258.3","0.0","14","6",,,"0","19","4","0","0","-12.2",,,"7.6","20.0","784.6","443.4","35.4",,"3.6","7.6","-0.4",,"250","250","13.9","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2000-12","3.5","258.3","0.0","15","4",,,"12","31","22","0","0","-27.8",,,"14.7","3.9","1627.5","842.9","43.7",,"-8.9","-3.6","-14.1",,"320","300","13.9","17.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-01","3.7","0.0","0.0","7","2",,,"4","28","18","0","0","-23.9",,,"7.1","4.4","2333.8","706.3","17.1",,"-4.4","-0.2","-8.7",,"250","270","10.7","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-02","4.2","0.0","0.0","8","5",,,"0","28","10","0","0","-13.3",,,"26.2","11.7","2914.1","580.3","65.9",,"-2.4","1.3","-6.0",,"230","260","17.9","21.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-03","4.0","0.0","0.0","5","2",,,"0","28","3","0","0","-14.4",,,"5.3","13.3","3463.0","548.9","11.9",,"0.6","5.7","-4.5",,"280","290","12.5","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-04","3.9","0.0","0.0","15","9",,,"0","15","0","7","0","-4.4",,,"18.3","25.6","3732.7","269.7","82.1",,"9.3","16.0","2.7",,"230","230","18.3","23.7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-05","3.2","7.5","7.5","18","9",,,"0","1","0","14","0","-1.7",,,"30.7","28.3","3853.5","120.8","121.9",,"14.7","21.0","8.4","0","240","240","13.0","16.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-06","2.7","68.5","61.0","14","10",,,"0","0","0","22","0","5.0",,,"24.4","31.7","3896.4","42.9","91.1",,"19.0","25.2","12.8",,"230","280","17.4","21.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-07","2.7","167.3","98.8","7","2",,,"0","0","0","31","4","2.8",,,"22.1","33.9","15.2","15.2","35.7",,"21.0","28.6","13.4",,"290","290","10.7","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-08","2.7","250.1","82.8","15","7",,,"0","0","0","29","5","6.7",,,"16.3","35.0","19.9","4.7","80.6",,"20.9","28.0","13.9",,"300","250","10.7","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-09","3.0","267.0","16.9","16","8",,,"0","0","0","18","0","1.7",,,"35.8","31.7","141.6","121.7","99.8",,"14.8","21.5","8.2",,"250","260","11.2","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-10","4.0","267.0","0.0","18","10",,,"0","9","0","6","0","-5.6",,,"35.3","26.1","401.4","259.8","164.4",,"9.7","15.6","3.7",,"240","240","17.0","22.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-11","3.5","267.0","0.0","11","4",,,"0","13","0","0","0","-6.7",,,"14.5","20.6","728.0","326.6","47.6",,"7.4","13.1","1.7",,"200","200","14.3","17.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2001-12","3.7","267.0","0.0","12","5",,,"0","22","8","0","0","-12.8",,,"13.2","19.4","1269.9","541.9","39.5",,"0.9","4.9","-3.2",,"240","250","12.5","15.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-01","3.8","0.0","0.0","11","4",,,"0","29","7","0","0","-16.1",,,"30.2","12.8","1867.5","597.6","67.5",,"-0.9","3.6","-5.5","0","260","250","11.2","14.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-02","4.6","0.0","0.0","8","5",,,"0","26","7","0","0","-16.1",,,"8.6","15.6","2407.7","540.2","30.4",,"-1.0","4.0","-5.9","0","270","270","16.1","19.7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-03","4.5","0.0","0.0","11","3",,,"0","26","5","0","0","-15.0",,,"14.7","17.2","2939.5","531.8","39.7",,"0.6","6.0","-4.8",,"230","250","20.1","25.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-04","3.9","11.9","11.9","13","6",,,"0","10","0","7","0","-6.7",,,"22.9","29.4","3225.0","285.5","68.4",,"8.9","14.6","3.2",,"280","260","17.0","20.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-05","3.7","17.7","5.8","13","5",,,"0","9","0","9","0","-2.2",,,"35.1","29.4","3433.8","208.8","72.7",,"11.1","18.2","3.9","0","270","280","14.8","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-06","2.7","89.9","72.2","9","4",,,"0","0","0","26","4","3.3",,,"14.2","33.9","3469.1","35.3","37.0",,"19.6","27.2","12.0","0","240","200","13.4","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-07","2.7","235.0","145.1","10","5",,,"0","0","0","31","13","6.1",,,"48.5","35.6","1.9","1.9","96.3",,"22.9","30.9","15.0",,"290","290","13.4","23.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-08","2.7","326.4","91.4","14","5",,,"0","0","0","31","3","7.2",,,"37.8","33.3","9.9","8.0","89.5",,"21.0","27.7","14.3","0","190","260","11.2","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-09","2.4","372.4","46.0","12","3",,,"0","0","0","24","4","1.1",,,"31.2","33.3","62.2","52.3","58.5",,"18.1","26.1","10.1","0","190","220","10.3","13.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-10","3.1","383.5","11.1","11","4",,,"0","14","0","6","0","-5.6",,,"13.2","28.9","391.9","329.7","39.5",,"8.1","14.4","1.7","0","280","280","13.9","17.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-11","4.3","383.5","0.0","13","5",,,"0","20","1","0","0","-8.3",,,"15.0","17.8","848.2","456.3","44.9",,"3.1","7.1","-0.9","0","290","300","13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2002-12","4.1","383.5","0.0","11","3",,,"3","30","14","0","0","-22.2",,,"12.4","10.6","1510.9","662.7","27.1",,"-3.1","1.3","-7.4","0","270","260","13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-01","4.4","0.0","0.0","5","0",,,"6","30","26","0","0","-25.6",,,"2.3","7.8","2313.7","802.8","7.8",,"-7.6","-3.1","-12.0","0","270","340","13.0","15.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-02","4.1","0.0","0.0","7","1",,,"6","28","19","0","0","-25.6",,,"7.6","8.9","3009.1","695.4","14.4",,"-6.5","-1.0","-12.0",,"250","240","20.1","26.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-03","3.6","0.0","0.0","14","5",,,"1","24","6","3","0","-21.1",,,"22.9","22.2","3556.6","547.5","59.2",,"0.7","7.2","-5.9",,"240","230","17.4","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-04","3.9","2.5","2.5","9","5",,,"0","15","1","9","0","-4.4",,,"39.4","28.9","3847.5","290.9","79.8",,"8.4","15.3","1.5","0","230","280","14.3","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-05","3.6","2.5","0.0","17","12",,,"0","1","0","11","0","-0.6",,,"19.3","24.4","4004.0","156.5","135.5",,"12.9","18.8","7.1","0","230","240","16.1","22.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-06","2.9","32.8","30.3","11","6",,,"0","0","0","25","1","2.2",,,"11.7","32.8","4051.5","47.5","61.7",,"17.8","24.8","10.7",,"240","240","16.5","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-07",,,,"7","1",,,,,,,,,,,"46.2",,,,"49.6",,,,,,,"290",,"21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-08","2.4",,"74.0","18","11",,,"0","0","0","30","1","9.4",,,"27.2","32.2",,"4.4","135.4",,"20.6","27.2","14.1",,"290","270","16.5","20.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-09","2.8",,"5.0","18","7",,,"0","2","0","19","0","-0.6",,,"34.5","27.8",,"111.1","96.9",,"14.8","21.8","7.8","0","260","280","13.0","14.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-10","3.1",,"0.0","7","4",,,"0","15","0","7","0","-4.4",,,"37.3","26.1",,"302.1","57.1",,"8.6","15.4","1.8","0","220","230","13.4","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-11","4.0",,"0.0","15","7",,,"0","15","0","1","0","-11.7",,,"21.6","23.9",,"385.5","72.3",,"5.5","10.5","0.4","0","260","260","20.6","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2003-12","4.0",,"0.0","11","3",,,"0","26","9","0","0","-14.4",,,"15.5","8.3",,"587.3","49.6",,"-0.6","3.0","-4.2",,"270","290","13.9","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-01","4.3","0.0","0.0","10","4",,,"9","28","20","0","0","-27.8",,,"6.9","13.3",,"776.4","25.6",,"-7.6","-2.2","-12.9","0","250","260","14.8","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-02","3.6","0.0","0.0","6","1",,,"4","28","10","0","0","-21.7",,,"5.6","12.8",,"641.9","11.5",,"-3.8","1.7","-9.3","0","260","250","13.4","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-03","4.4","0.0","0.0","18","7",,,"0","18","3","0","0","-12.8",,,"19.3","20.0",,"453.3","77.1",,"3.7","8.3","-0.8",,"230","210","17.4","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-04","4.5","3.9","3.9","7","2",,,"0","10","0","9","0","-6.1",,,"3.6","29.4",,"276.6","12.7",,"9.2","16.2","2.3","0","270","270","16.5","19.7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05","3.3",,,"19","13",,,,,,,,,,,"36.6",,,,"158.0",,,,,,"270","260","21.9","27.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06","3.0",,"35.2","14","7",,,"0","0","0","26","0","3.9",,,"21.3","31.1",,"56.6","76.7",,"17.6","24.4","10.9",,"280","280","16.5","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07","3.0",,"75.9","16","9",,,"0","0","0","29","0","7.2",,,"25.1","31.7","13.2","13.2","94.4",,"20.4","26.6","14.1",,"230","230","15.6","18.3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08","2.6",,"40.1","17","6",,,"0","0","0","27","0","4.4",,,"23.1","31.7","59.2","46.0","59.6",,"18.1","24.8","11.5","0","250","260","9.8","12.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09","2.4",,"26.2","10","3",,,"0","1","0","26","0","-0.6",,,"9.1","29.4","112.3","53.1","28.7",,"17.4","25.1","9.7","0","20","20","9.4","12.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-10","3.4",,"0.0","20","5",,,"0","9","0","5","0","-5.6",,,"4.6","25.6","377.5","265.2","30.6",,"9.8","15.9","3.6",,"230","240","18.3","25.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-11","3.3",,"0.0","12","6",,,"0","17","0","0","0","-9.4",,,"19.1","17.2","798.7","421.2","60.6",,"4.3","9.0","-0.4",,"30","260","12.5","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-12","4.3",,"0.0","10","5",,,"5","26","13","0","0","-26.1",,,"29.0","14.4","1462.1","663.4","50.8",,"-3.1","1.1","-7.3","0","250","280","16.5","21.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-01","3.6","0.0","0.0","11","9",,,"6","30","20","0","0","-26.7",,,"13.7","12.8","2218.2","756.1","56.1",,"-6.1","-1.7","-10.4","0","10","10","12.5","14.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-02","3.0","0.0","0.0","10","8",,,"1","26","13","0","0","-17.8",,,"16.5","8.3","2834.6","616.4","65.0",,"-3.7","0.7","-8.1",,"280","250","11.2","14.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-03","3.7","0.0","0.0","8","1",,,"1","29","7","0","0","-17.8",,,"3.3","19.4","3427.0","592.4","8.6",,"-0.8","4.5","-6.0",,"240","240","14.8","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-04","4.2","0.0","0.0","8","3",,,"0","7","0","6","0","-2.8",,,"3.3","27.2","3688.4","261.4","15.5",,"8.6","15.5","1.8",,"260","360","13.0","17.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-05","3.1","1.1","1.1","11","3",,,"0","6","0","11","0","-6.1",,,"20.8","27.8","3897.4","209.0","37.7",,"11.4","18.9","3.9",,"250","280","13.0","15.6"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-06","2.9","104.1","103.0","13","7",,,"0","0","0","27","8","3.9",,,"31.5","33.9","3918.7","21.3","102.3",,"21.1","28.3","14.0",,"220","240","17.9","25.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-07","2.4","216.8","112.7","19","11",,,"0","0","0","31","1","8.9",,,"24.4","32.8","4.2","4.2","148.4",,"21.8","28.3","15.4",,"240","250","13.0","19.2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-08","2.5","313.4","96.6","14","5",,,"0","0","0","30","0","7.2",,,"12.2","31.7","10.6","6.4","39.0",,"21.2","27.8","14.7",,"260","270","10.7","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-09","2.6","331.3","17.9","16","6",,,"0","1","0","27","0","-0.6",,,"20.3","31.7","54.8","44.2","65.5",,"17.5","25.3","9.6",,"250","260","19.7","26.4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-10","3.0","337.7","6.4","4","0",,,"0","10","0","7","0","-7.2",,,"1.5","28.9","303.4","248.6","3.1",,"10.3","16.9","3.6",,"290","290","10.7","14.8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-11","4.7","337.7","0.0","11","6",,,"0","19","4","2","0","-13.9",,,"49.3","21.7","719.6","416.2","97.3",,"4.5","10.4","-1.5",,"240","270","18.3","21.5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2005-12","3.7","337.7","0.0","13","6",,,"4","27","20","0","0","-20.0",,,"8.9","4.4","1422.3","702.7","39.4",,"-5.1","-1.9","-8.3",,"280","270","12.5","17.0"
"USC00201502","CHELSEA, MI US","1990-01",,,,"11","7","6","1",,,,,,,"127","36.0","11.7",,,,"47.1","51",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-02",,,,"11","9","12","3",,,,,,,"203","203.0","38.1",,,,"134.1","338",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-03",,,,"8","8","9","2",,,,,,,"254","84.0","12.2",,,,"49.1","109",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-04",,,,"10","6","1","0",,,,,,,"25","20.0","28.4",,,,"75.5","20",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-05",,,,"9","5","0","0",,,,,,,"0","0.0","28.4",,,,"82.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-06",,,,"10","8","0","0",,,,,,,"0","0.0","17.0",,,,"84.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-07",,,,"11","7","0","0",,,,,,,"0","0.0","27.9",,,,"75.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-08",,,,"8","5","0","0",,,,,,,"0","0.0","42.9",,,,"109.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-09",,,,"7","6","0","0",,,,,,,"0","0.0","60.5",,,,"117.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-10",,,,"11","7","0","0",,,,,,,"0","0.0","41.7",,,,"134.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-11",,,,"8","5","0","0",,,,,,,"0","0.0","25.4",,,,"77.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1990-12",,,,"13","9","11","4",,,,,,,"152","76.0","32.3",,,,"101.6","288",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-01",,,,"16","4","28","4",,,,,,,"102","38.0","10.7",,,,"36.3","188",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-02",,,,"7","3","9","2",,,,,,,"203","130.0","13.2",,,,"27.6","220",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-03",,,,"10","7","0","0",,,,,,,"0","0.0","13.0",,,,"49.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-04",,,,"10","6","0","0",,,,,,,"0","0.0","34.5",,,,"83.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-05",,,,"10","5","0","0",,,,,,,"0","0.0","28.4",,,,"76.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-06",,,,"6","5","0","0",,,,,,,"0","0.0","14.2",,,,"51.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-07",,,,"11","7","0","0",,,,,,,"0","0.0","12.4",,,,"51.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-08",,,,"11","7","0","0",,,,,,,"0","0.0","41.9",,,,"118.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-09",,,,"6","2","0","0",,,,,,,"0","0.0","8.4",,,,"21.1","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-10",,,,"17","9","0","0",,,,,,,"0","0.0","39.6",,,,"130.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-11",,,,"11","7","0","0",,,,,,,"0","10.0","25.7",,,,"73.9","10",,,,,,,,
"USC00201502","CHELSEA, MI US","1991-12",,,,"13","7","12","3",,,,,,,"127","51.0","10.9",,,,"50.1","196",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-01",,,,"13","4","20","5",,,,,,,"356","191.0","16.0",,,,"43.5","496",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-02",,,,"10","3","17","1",,,,,,,"76","30.0","9.7",,,,"27.0","43",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-03",,,,"9","6","7","3",,,,,,,"178","213.0","18.8",,,,"73.8","276",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-04",,,,"17","12","1","1",,,,,,,"25","28.0","20.8",,,,"94.5","41",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-05",,,,"9","6","0","0",,,,,,,"0","0.0","9.7",,,,"43.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-06",,,,"11","4","0","0",,,,,,,"0","0.0","19.8",,,,"70.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-07",,,,"20","12","0","0",,,,,,,"0","0.0","48.8",,,,"171.4","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-08",,,,"12","5","0","0",,,,,,,"0","0.0","48.8",,,,"84.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-09",,,,"10","8","0","0",,,,,,,"0","0.0","32.0",,,,"109.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-10",,,,"10","5","0","0",,,,,,,"0","20.0","34.0",,,,"76.3","20",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-11",,,,"14","7","0","0",,,,,,,"0","0.0","22.9",,,,"103.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1992-12",,,,"13","5","3","1",,,,,,,"102","102.0","25.7",,,,"56.4","115",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-01",,,,"14","9","23","4",,,,,,,"127","76.0","23.4",,,,"92.1","229",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-02",,,,"14","5","16","6",,,,,,,"229","56.0","6.6",,,,"29.6","303",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-03",,,,"15","6","22","4",,,,,,,"203","112.0","8.1",,,,"39.0","234",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-04",,,,"14","9","3","1",,,,,,,"51","102.0","18.0",,,,"83.0","102",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-05",,,,"13","5","0","0",,,,,,,"0","0.0","27.2",,,,"55.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-06",,,,"12","9","0","0",,,,,,,"0","0.0","46.0",,,,"159.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-07",,,,"9","5","0","0",,,,,,,"0","0.0","24.1",,,,"83.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-08",,,,"8","5","0","0",,,,,,,"0","0.0","16.8",,,,"52.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-09",,,,"12","9","0","0",,,,,,,"0","0.0","27.9",,,,"123.3","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-10",,,,"6","5","0","0",,,,,,,"0","0.0","28.7",,,,"77.5","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1993-11",,,,"10","9",,,,,,,,,,,"19.1",,,,"53.1",,,,,,,,,
"USC00201502","CHELSEA, MI US","1993-12",,,,"8","4",,,,,,,,,,,"4.8",,,,"19.6",,,,,,,,,
"USC00201502","CHELSEA, MI US","1994-01",,,,"10","5",,,,,,,,,,,"29.2",,,,"59.4",,,,,,,,,
"USC00201502","CHELSEA, MI US","1994-02",,,,"5","3",,,,,,,,,,,"9.4",,,,"22.2",,,,,,,,,
"USC00201502","CHELSEA, MI US","1994-03",,,,"7","6",,,,,,,,,,,"31.8",,,,"60.1",,,,,,,,,
"USC00201502","CHELSEA, MI US","1994-04",,,,"6","5",,"0",,,,,,,,"0.0","25.1",,,,"73.6","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-05",,,,"6","2","0","0",,,,,,,"0","0.0","12.7",,,,"23.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-06",,,,"7","7","0","0",,,,,,,"0","0.0","43.2",,,,"130.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-07",,,,"8","5","0","0",,,,,,,"0","0.0","55.9",,,,"94.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-08",,,,"8","7","0","0",,,,,,,"0","0.0","32.3",,,,"121.2","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-09",,,,"7","5","0","0",,,,,,,"0","0.0","26.9",,,,"69.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-10",,,,"7","5","0","0",,,,,,,"0","0.0","23.1",,,,"54.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-11",,,,"7","6","0","0",,,,,,,"0","0.0","24.4",,,,"71.9","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1994-12",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-02",,,,"6","2",,"1",,,,,,,,"102.0","12.2",,,,"21.0","130",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-04",,,,"12","9","0","0",,,,,,,"0","0.0","12.7",,,,"79.7","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-05",,,,"12","10","0","0",,,,,,,"0","0.0","18.0",,,,"84.0","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-06",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-07",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-08",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-09",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-10",,,,"11","7","0","0",,,,,,,"0","0.0","22.9",,,,"94.8","0",,,,,,,,
"USC00201502","CHELSEA, MI US","1995-11",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-02",,,,"12","3",,,,,,,,,,,"16.3",,,,"34.9",,,,,,,,,
"USC00201502","CHELSEA, MI US","1996-03",,,,"7","4",,"3",,,,,,,,"127.0","21.3",,,,"43.2","248",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-04",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-05",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-06",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0",,,,,,,,
"USC00201502","CHELSEA, MI US","1996-07",,,,"4","3","0","0",,,,,,,"0","0.0","3.8",,,,"11.9","0",,,,,,,,
